STUDENT_ID,TK_KATOIKIA,COURSE,GRADE,SKILL,EFFECTIVE_A
STU_259,12241,COURSE_SEM2_MEDIUM,10.0,-0.02,-0.04
STU_259,12241,COURSE_SEM2_HARD,7.5,-0.02,-0.24
STU_259,12241,COURSE_SEM2_EASY,10.0,-0.02,0.31
STU_259,12241,COURSE_SEM4_HARD,5.5,-0.02,-0.48
STU_259,12241,COURSE_SEM4_EASY,8.5,-0.02,0.13
STU_260,10440,COURSE_SEM1_MEDIUM,6.0,0.1,0.02
STU_260,10440,COURSE_SEM2_MEDIUM,9.5,0.1,0.08
STU_260,10440,COURSE_SEM2_HARD,10.0,0.1,0.16
STU_260,10440,COURSE_SEM2_EASY,10.0,0.1,0.43
STU_260,10440,COURSE_SEM4_HARD,2.5,0.1,-0.36
STU_260,10440,COURSE_SEM4_EASY,10.0,0.1,0.25
STU_261,17562,COURSE_SEM1_MEDIUM,3.0,-0.01,-0.09
STU_261,17562,COURSE_SEM2_MEDIUM,2.5,-0.01,-0.03
STU_261,17562,COURSE_SEM2_HARD,1.0,-0.01,-0.23
STU_261,17562,COURSE_SEM2_EASY,8.5,-0.01,0.32
STU_261,17562,COURSE_SEM4_HARD,2.0,-0.01,-0.47
STU_261,17562,COURSE_SEM4_EASY,6.5,-0.01,0.14
STU_262,11634,COURSE_SEM1_MEDIUM,0.5,-0.02,-0.1
STU_262,11634,COURSE_SEM2_MEDIUM,1.0,-0.02,-0.04
STU_262,11634,COURSE_SEM2_HARD,1.0,-0.02,-0.24
STU_262,11634,COURSE_SEM2_EASY,5.5,-0.02,0.31
STU_262,11634,COURSE_SEM4_HARD,1.0,-0.02,-0.48
STU_262,11634,COURSE_SEM4_EASY,5.0,-0.02,0.13
STU_263,11144,COURSE_SEM1_MEDIUM,3.0,-0.08,-0.16
STU_263,11144,COURSE_SEM2_MEDIUM,8.0,-0.08,-0.1
STU_263,11144,COURSE_SEM2_HARD,7.5,-0.08,-0.3
STU_263,11144,COURSE_SEM2_EASY,5.0,-0.08,0.25
STU_263,11144,COURSE_SEM4_HARD,2.0,-0.08,-0.54
STU_263,11144,COURSE_SEM4_EASY,6.5,-0.08,0.07
STU_264,15561,COURSE_SEM1_MEDIUM,5.0,-0.0,-0.08
STU_264,15561,COURSE_SEM2_MEDIUM,3.0,-0.0,-0.02
STU_264,15561,COURSE_SEM2_HARD,3.0,-0.0,-0.22
STU_264,15561,COURSE_SEM2_EASY,8.0,-0.0,0.33
STU_264,15561,COURSE_SEM4_HARD,9.0,-0.0,0.08
STU_264,15561,COURSE_SEM4_EASY,10.0,-0.0,0.15
STU_265,17122,COURSE_SEM1_MEDIUM,1.0,-0.09,-0.17
STU_265,17122,COURSE_SEM2_MEDIUM,0.0,-0.09,-0.11
STU_265,17122,COURSE_SEM2_HARD,10.0,-0.09,-0.03
STU_265,17122,COURSE_SEM2_EASY,8.0,-0.09,0.24
STU_265,17122,COURSE_SEM4_HARD,2.0,-0.09,-0.55
STU_265,17122,COURSE_SEM4_EASY,5.5,-0.09,0.06
STU_266,11632,COURSE_SEM1_MEDIUM,1.0,-0.01,-0.09
STU_266,11632,COURSE_SEM2_MEDIUM,2.0,-0.01,-0.03
STU_266,11632,COURSE_SEM2_HARD,1.5,-0.01,-0.23
STU_266,11632,COURSE_SEM2_EASY,10.0,-0.01,0.32
STU_266,11632,COURSE_SEM4_HARD,10.0,-0.01,0.07
STU_266,11632,COURSE_SEM4_EASY,8.0,-0.01,0.14
STU_267,10173,COURSE_SEM1_MEDIUM,0.0,0.02,-0.06
STU_267,10173,COURSE_SEM2_MEDIUM,0.5,0.02,-0.0
STU_267,10173,COURSE_SEM2_HARD,5.0,0.02,-0.2
STU_267,10173,COURSE_SEM2_EASY,10.0,0.02,0.35
STU_267,10173,COURSE_SEM4_HARD,0.0,0.02,-0.44
STU_267,10173,COURSE_SEM4_EASY,10.0,0.02,0.17
STU_268,10558,COURSE_SEM1_MEDIUM,7.5,0.01,-0.07
STU_268,10558,COURSE_SEM2_MEDIUM,2.5,0.01,-0.01
STU_268,10558,COURSE_SEM2_HARD,10.0,0.01,0.07
STU_268,10558,COURSE_SEM2_EASY,10.0,0.01,0.34
STU_268,10558,COURSE_SEM4_HARD,1.5,0.01,0.09
STU_268,10558,COURSE_SEM4_EASY,7.5,0.01,0.16
STU_269,10441,COURSE_SEM1_MEDIUM,10.0,-0.01,-0.09
STU_269,10441,COURSE_SEM2_MEDIUM,9.0,-0.01,-0.03
STU_269,10441,COURSE_SEM2_HARD,7.5,-0.01,-0.23
STU_269,10441,COURSE_SEM2_EASY,8.0,-0.01,0.32
STU_269,10441,COURSE_SEM4_HARD,0.0,-0.01,-0.47
STU_269,10441,COURSE_SEM4_EASY,2.5,-0.01,0.14
STU_270,11476,COURSE_SEM1_MEDIUM,6.0,-0.09,-0.17
STU_270,11476,COURSE_SEM2_MEDIUM,3.0,-0.09,-0.11
STU_270,11476,COURSE_SEM2_HARD,9.5,-0.09,-0.31
STU_270,11476,COURSE_SEM2_EASY,10.0,-0.09,0.24
STU_270,11476,COURSE_SEM4_HARD,0.0,-0.09,-0.55
STU_270,11476,COURSE_SEM4_EASY,8.5,-0.09,0.06
STU_271,18542,COURSE_SEM1_MEDIUM,2.0,-0.06,-0.14
STU_271,18542,COURSE_SEM2_MEDIUM,5.0,-0.06,-0.08
STU_271,18542,COURSE_SEM2_HARD,4.0,-0.06,-0.28
STU_271,18542,COURSE_SEM2_EASY,5.0,-0.06,0.27
STU_271,18542,COURSE_SEM4_HARD,0.0,-0.06,-0.52
STU_271,18542,COURSE_SEM4_EASY,4.0,-0.06,0.09
STU_272,10683,COURSE_SEM1_MEDIUM,2.0,0.08,-0.0
STU_272,10683,COURSE_SEM2_MEDIUM,8.5,0.08,0.06
STU_272,10683,COURSE_SEM2_HARD,9.5,0.08,0.14
STU_272,10683,COURSE_SEM2_EASY,7.5,0.08,0.41
STU_272,10683,COURSE_SEM4_HARD,6.0,0.08,-0.38
STU_272,10683,COURSE_SEM4_EASY,10.0,0.08,0.23
STU_273,10173,COURSE_SEM1_MEDIUM,1.5,-0.1,-0.18
STU_273,10173,COURSE_SEM2_MEDIUM,0.0,-0.1,-0.12
STU_273,10173,COURSE_SEM2_HARD,10.0,-0.1,-0.32
STU_273,10173,COURSE_SEM2_EASY,10.0,-0.1,0.23
STU_273,10173,COURSE_SEM4_HARD,0.0,-0.1,-0.56
STU_273,10173,COURSE_SEM4_EASY,7.5,-0.1,0.05
STU_274,11528,COURSE_SEM1_MEDIUM,8.5,0.08,-0.0
STU_274,11528,COURSE_SEM2_MEDIUM,0.0,0.08,0.06
STU_274,11528,COURSE_SEM2_HARD,0.0,0.08,-0.14
STU_274,11528,COURSE_SEM2_EASY,10.0,0.08,0.41
STU_274,11528,COURSE_SEM4_HARD,5.5,0.08,0.16
STU_274,11528,COURSE_SEM4_EASY,10.0,0.08,0.23
STU_275,10444,COURSE_SEM1_MEDIUM,6.5,-0.0,-0.08
STU_275,10444,COURSE_SEM2_MEDIUM,5.0,-0.0,-0.02
STU_275,10444,COURSE_SEM2_HARD,3.0,-0.0,0.06
STU_275,10444,COURSE_SEM2_EASY,8.5,-0.0,0.33
STU_275,10444,COURSE_SEM4_HARD,0.0,-0.0,-0.46
STU_275,10444,COURSE_SEM4_EASY,8.5,-0.0,0.15
STU_276,10677,COURSE_SEM1_MEDIUM,10.0,-0.07,-0.15
STU_276,10677,COURSE_SEM2_MEDIUM,1.0,-0.07,-0.09
STU_276,10677,COURSE_SEM2_HARD,3.0,-0.07,-0.29
STU_276,10677,COURSE_SEM2_EASY,10.0,-0.07,0.26
STU_276,10677,COURSE_SEM4_HARD,1.5,-0.07,-0.53
STU_276,10677,COURSE_SEM4_EASY,9.0,-0.07,0.08
STU_277,17655,COURSE_SEM1_MEDIUM,1.0,-0.1,-0.18
STU_277,17655,COURSE_SEM2_MEDIUM,2.0,-0.1,-0.12
STU_277,17655,COURSE_SEM2_HARD,2.0,-0.1,-0.32
STU_277,17655,COURSE_SEM2_EASY,8.0,-0.1,0.23
STU_277,17655,COURSE_SEM4_HARD,0.0,-0.1,-0.56
STU_277,17655,COURSE_SEM4_EASY,9.5,-0.1,0.05
STU_278,10552,COURSE_SEM1_MEDIUM,5.0,-0.08,-0.16
STU_278,10552,COURSE_SEM2_MEDIUM,1.0,-0.08,-0.1
STU_278,10552,COURSE_SEM2_HARD,6.5,-0.08,-0.3
STU_278,10552,COURSE_SEM2_EASY,5.5,-0.08,0.25
STU_278,10552,COURSE_SEM4_HARD,1.0,-0.08,-0.54
STU_278,10552,COURSE_SEM4_EASY,10.0,-0.08,0.07
STU_279,18757,COURSE_SEM1_MEDIUM,6.0,0.02,-0.06
STU_279,18757,COURSE_SEM2_MEDIUM,10.0,0.02,-0.0
STU_279,18757,COURSE_SEM2_HARD,10.0,0.02,0.08
STU_279,18757,COURSE_SEM2_EASY,7.0,0.02,0.35
STU_279,18757,COURSE_SEM4_HARD,0.5,0.02,-0.44
STU_279,18757,COURSE_SEM4_EASY,10.0,0.02,0.17
STU_280,14562,COURSE_SEM1_MEDIUM,8.0,-0.1,-0.18
STU_280,14562,COURSE_SEM2_MEDIUM,8.5,-0.1,-0.12
STU_280,14562,COURSE_SEM2_HARD,6.0,-0.1,-0.32
STU_280,14562,COURSE_SEM2_EASY,10.0,-0.1,0.23
STU_280,14562,COURSE_SEM4_HARD,0.5,-0.1,-0.56
STU_280,14562,COURSE_SEM4_EASY,6.5,-0.1,0.05
STU_281,13561,COURSE_SEM1_MEDIUM,6.0,-0.08,-0.16
STU_281,13561,COURSE_SEM2_MEDIUM,1.5,-0.08,-0.1
STU_281,13561,COURSE_SEM2_HARD,2.0,-0.08,-0.3
STU_281,13561,COURSE_SEM2_EASY,9.5,-0.08,0.25
STU_281,13561,COURSE_SEM4_HARD,5.0,-0.08,-0.54
STU_281,13561,COURSE_SEM4_EASY,1.0,-0.08,0.07
STU_282,13341,COURSE_SEM1_MEDIUM,1.0,0.1,0.02
STU_282,13341,COURSE_SEM2_MEDIUM,10.0,0.1,0.08
STU_282,13341,COURSE_SEM2_HARD,2.5,0.1,0.16
STU_282,13341,COURSE_SEM2_EASY,8.0,0.1,0.43
STU_282,13341,COURSE_SEM4_HARD,5.0,0.1,0.18
STU_282,13341,COURSE_SEM4_EASY,8.5,0.1,0.25
STU_283,18541,COURSE_SEM1_MEDIUM,2.0,-0.07,-0.15
STU_283,18541,COURSE_SEM2_MEDIUM,7.5,-0.07,-0.09
STU_283,18541,COURSE_SEM2_HARD,0.0,-0.07,-0.29
STU_283,18541,COURSE_SEM2_EASY,0.0,-0.07,0.26
STU_283,18541,COURSE_SEM4_HARD,6.5,-0.07,-0.53
STU_283,18541,COURSE_SEM4_EASY,8.0,-0.07,0.08
STU_284,19015,COURSE_SEM1_MEDIUM,0.0,-0.08,-0.16
STU_284,19015,COURSE_SEM2_MEDIUM,4.5,-0.08,-0.1
STU_284,19015,COURSE_SEM2_HARD,1.0,-0.08,-0.3
STU_284,19015,COURSE_SEM2_EASY,5.0,-0.08,0.25
STU_284,19015,COURSE_SEM4_HARD,1.0,-0.08,-0.54
STU_284,19015,COURSE_SEM4_EASY,5.0,-0.08,0.07
STU_285,11855,COURSE_SEM1_MEDIUM,0.5,0.02,-0.06
STU_285,11855,COURSE_SEM2_MEDIUM,6.0,0.02,-0.0
STU_285,11855,COURSE_SEM2_HARD,3.5,0.02,-0.2
STU_285,11855,COURSE_SEM2_EASY,10.0,0.02,0.35
STU_285,11855,COURSE_SEM4_HARD,5.0,0.02,-0.44
STU_285,11855,COURSE_SEM4_EASY,10.0,0.02,0.17
STU_286,18758,COURSE_SEM1_MEDIUM,7.5,-0.09,-0.17
STU_286,18758,COURSE_SEM2_MEDIUM,3.0,-0.09,-0.11
STU_286,18758,COURSE_SEM2_HARD,7.0,-0.09,-0.03
STU_286,18758,COURSE_SEM2_EASY,7.0,-0.09,0.24
STU_286,18758,COURSE_SEM4_HARD,1.0,-0.09,-0.55
STU_286,18758,COURSE_SEM4_EASY,10.0,-0.09,0.06
STU_287,15122,COURSE_SEM1_MEDIUM,8.5,-0.0,-0.08
STU_287,15122,COURSE_SEM2_MEDIUM,6.0,-0.0,-0.02
STU_287,15122,COURSE_SEM2_HARD,3.5,-0.0,-0.22
STU_287,15122,COURSE_SEM2_EASY,9.5,-0.0,0.33
STU_287,15122,COURSE_SEM4_HARD,0.0,-0.0,-0.46
STU_287,15122,COURSE_SEM4_EASY,5.5,-0.0,0.15
STU_288,15126,COURSE_SEM1_MEDIUM,10.0,0.09,0.01
STU_288,15126,COURSE_SEM2_MEDIUM,1.5,0.09,0.07
STU_288,15126,COURSE_SEM2_HARD,10.0,0.09,0.15
STU_288,15126,COURSE_SEM2_EASY,10.0,0.09,0.42
STU_288,15126,COURSE_SEM4_HARD,10.0,0.09,0.17
STU_288,15126,COURSE_SEM4_EASY,10.0,0.09,0.24
STU_289,13344,COURSE_SEM1_MEDIUM,10.0,-0.1,-0.18
STU_289,13344,COURSE_SEM2_MEDIUM,5.0,-0.1,-0.12
STU_289,13344,COURSE_SEM2_HARD,0.0,-0.1,-0.32
STU_289,13344,COURSE_SEM2_EASY,5.0,-0.1,0.23
STU_289,13344,COURSE_SEM4_HARD,0.0,-0.1,-0.56
STU_289,13344,COURSE_SEM4_EASY,7.5,-0.1,0.05
STU_290,11254,COURSE_SEM1_MEDIUM,1.0,0.01,-0.07
STU_290,11254,COURSE_SEM2_MEDIUM,5.0,0.01,-0.01
STU_290,11254,COURSE_SEM2_HARD,3.0,0.01,-0.21
STU_290,11254,COURSE_SEM2_EASY,10.0,0.01,0.34
STU_290,11254,COURSE_SEM4_HARD,2.0,0.01,-0.45
STU_290,11254,COURSE_SEM4_EASY,9.5,0.01,0.16
STU_291,11143,COURSE_SEM1_MEDIUM,0.0,0.01,-0.07
STU_291,11143,COURSE_SEM2_MEDIUM,1.0,0.01,-0.01
STU_291,11143,COURSE_SEM2_HARD,0.0,0.01,-0.21
STU_291,11143,COURSE_SEM2_EASY,10.0,0.01,0.34
STU_291,11143,COURSE_SEM4_HARD,0.5,0.01,-0.45
STU_291,11143,COURSE_SEM4_EASY,2.0,0.01,0.16
STU_292,13672,COURSE_SEM1_MEDIUM,2.0,0.08,-0.0
STU_292,13672,COURSE_SEM2_MEDIUM,6.0,0.08,0.06
STU_292,13672,COURSE_SEM2_HARD,6.0,0.08,0.14
STU_292,13672,COURSE_SEM2_EASY,10.0,0.08,0.41
STU_292,13672,COURSE_SEM4_HARD,10.0,0.08,0.16
STU_292,13672,COURSE_SEM4_EASY,10.0,0.08,0.23
STU_293,11743,COURSE_SEM1_MEDIUM,2.5,-0.01,-0.09
STU_293,11743,COURSE_SEM2_MEDIUM,5.0,-0.01,-0.03
STU_293,11743,COURSE_SEM2_HARD,3.5,-0.01,-0.23
STU_293,11743,COURSE_SEM2_EASY,9.0,-0.01,0.32
STU_293,11743,COURSE_SEM4_HARD,1.0,-0.01,-0.47
STU_293,11743,COURSE_SEM4_EASY,10.0,-0.01,0.14
STU_294,11251,COURSE_SEM1_MEDIUM,6.0,0.01,-0.07
STU_294,11251,COURSE_SEM2_MEDIUM,1.5,0.01,-0.01
STU_294,11251,COURSE_SEM2_HARD,10.0,0.01,-0.21
STU_294,11251,COURSE_SEM2_EASY,10.0,0.01,0.34
STU_294,11251,COURSE_SEM4_HARD,0.0,0.01,-0.45
STU_294,11251,COURSE_SEM4_EASY,9.5,0.01,0.16
STU_295,11742,COURSE_SEM1_MEDIUM,10.0,0.09,0.01
STU_295,11742,COURSE_SEM2_MEDIUM,3.0,0.09,0.07
STU_295,11742,COURSE_SEM2_HARD,10.0,0.09,0.15
STU_295,11742,COURSE_SEM2_EASY,8.0,0.09,0.42
STU_295,11742,COURSE_SEM4_HARD,10.0,0.09,0.17
STU_295,11742,COURSE_SEM4_EASY,6.0,0.09,0.24
STU_296,11253,COURSE_SEM1_MEDIUM,9.5,-0.01,-0.09
STU_296,11253,COURSE_SEM2_MEDIUM,1.5,-0.01,-0.03
STU_296,11253,COURSE_SEM2_HARD,10.0,-0.01,0.05
STU_296,11253,COURSE_SEM2_EASY,10.0,-0.01,0.32
STU_296,11253,COURSE_SEM4_HARD,10.0,-0.01,0.07
STU_296,11253,COURSE_SEM4_EASY,9.5,-0.01,0.14
STU_297,11741,COURSE_SEM1_MEDIUM,2.0,-0.0,-0.08
STU_297,11741,COURSE_SEM2_MEDIUM,1.0,-0.0,-0.02
STU_297,11741,COURSE_SEM2_HARD,1.5,-0.0,0.06
STU_297,11741,COURSE_SEM2_EASY,7.5,-0.0,0.33
STU_297,11741,COURSE_SEM4_HARD,0.0,-0.0,-0.46
STU_297,11741,COURSE_SEM4_EASY,6.5,-0.0,0.15
STU_298,15342,COURSE_SEM1_MEDIUM,1.5,0.07,-0.01
STU_298,15342,COURSE_SEM2_MEDIUM,4.5,0.07,0.05
STU_298,15342,COURSE_SEM2_HARD,10.0,0.07,0.13
STU_298,15342,COURSE_SEM2_EASY,7.0,0.07,0.4
STU_298,15342,COURSE_SEM4_HARD,0.0,0.07,-0.39
STU_298,15342,COURSE_SEM4_EASY,9.0,0.07,0.22
STU_299,10554,COURSE_SEM1_MEDIUM,3.0,0.02,-0.06
STU_299,10554,COURSE_SEM2_MEDIUM,10.0,0.02,-0.0
STU_299,10554,COURSE_SEM2_HARD,0.0,0.02,-0.2
STU_299,10554,COURSE_SEM2_EASY,7.0,0.02,0.35
STU_299,10554,COURSE_SEM4_HARD,3.0,0.02,-0.44
STU_299,10554,COURSE_SEM4_EASY,10.0,0.02,0.17
STU_300,11851,COURSE_SEM1_MEDIUM,7.0,0.02,-0.06
STU_300,11851,COURSE_SEM2_MEDIUM,10.0,0.02,-0.0
STU_300,11851,COURSE_SEM2_HARD,2.0,0.02,-0.2
STU_300,11851,COURSE_SEM2_EASY,8.5,0.02,0.35
STU_300,11851,COURSE_SEM4_HARD,7.0,0.02,-0.44
STU_300,11851,COURSE_SEM4_EASY,6.5,0.02,0.17
